Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
854,1,2014-11-24,8774,784,1,1,0,0
383,2,2014-11-25,19518,2216,1,1,0,0
84,2,2014-11-25,14971,1504,1,1,0,0
255,2,2014-11-25,6394,620,1,1,0,0
659,2,2014-11-25,8100,879,1,1,0,0
854,2,2014-11-25,8286,713,1,1,0,0
383,3,2014-11-26,17358,2200,1,1,0,0
84,3,2014-11-26,15231,1523,1,1,0,0
255,3,2014-11-26,7192,668,1,1,0,0
659,3,2014-11-26,7386,826,1,1,0,0
854,3,2014-11-26,7407,694,1,1,0,0
383,4,2014-11-27,18776,2331,1,1,0,0
84,4,2014-11-27,14179,1418,1,1,0,0
255,4,2014-11-27,6819,696,1,1,0,0
659,4,2014-11-27,7560,829,1,1,0,0
854,4,2014-11-27,7274,663,1,1,0,0
383,5,2014-11-28,22893,2477,1,1,0,0
84,5,2014-11-28,16311,1590,1,1,0,0
255,5,2014-11-28,8260,746,1,1,0,0
659,5,2014-11-28,9411,1281,1,1,0,0
854,5,2014-11-28,8175,769,1,1,0,0
383,6,2014-11-29,19151,2380,1,0,0,0
84,6,2014-11-29,15205,1454,1,0,0,0
255,6,2014-11-29,7427,743,1,0,0,0
659,6,2014-11-29,6263,738,1,0,0,0
854,6,2014-11-29,7518,796,1,0,0,0
383,7,2014-11-30,0,0,0,0,0,0
84,7,2014-11-30,0,0,0,0,0,0
255,7,2014-11-30,0,0,0,0,0,0
659,7,2014-11-30,0,0,0,0,0,0
854,7,2014-11-30,0,0,0,0,0,0
383,1,2014-12-01,22688,2566,1,1,0,0
84,1,2014-12-01,21615,1912,1,1,0,0
255,1,2014-12-01,9570,813,1,1,0,0
659,1,2014-12-01,10990,1203,1,1,0,0
854,1,2014-12-01,9610,857,1,1,0,0
383,2,2014-12-02,20464,2394,1,1,0,0
84,2,2014-12-02,17029,1651,1,1,0,0
255,2,2014-12-02,7174,694,1,1,0,0
659,2,2014-12-02,8800,960,1,1,0,0
854,2,2014-12-02,8330,780,1,1,0,0
383,3,2014-12-03,21193,2368,1,1,0,0
84,3,2014-12-03,17137,1597,1,1,0,0
255,3,2014-12-03,7040,668,1,1,0,0
659,3,2014-12-03,8384,931,1,1,0,0
854,3,2014-12-03,8264,748,1,1,0,0
383,4,2014-12-04,21200,2528,1,1,0,0
84,4,2014-12-04,16522,1534,1,1,0,0
255,4,2014-12-04,7741,694,1,1,0,0
659,4,2014-12-04,7745,952,1,1,0,0
854,4,2014-12-04,8695,745,1,1,0,0
383,5,2014-12-05,21417,2540,1,1,0,0
84,5,2014-12-05,20031,1936,1,1,0,0
255,5,2014-12-05,8755,828,1,1,0,0
659,5,2014-12-05,8362,984,1,1,0,0
854,5,2014-12-05,9546,887,1,1,0,0
383,6,2014-12-06,19992,2470,1,0,0,0
84,6,2014-12-06,13646,1459,1,0,0,0
255,6,2014-12-06,6691,739,1,0,0,0
659,6,2014-12-06,6848,834,1,0,0,0
854,6,2014-12-06,6326,691,1,0,0,0
383,7,2014-12-07,0,0,0,0,0,0
84,7,2014-12-07,0,0,0,0,0,0
255,7,2014-12-07,0,0,0,0,0,0
659,7,2014-12-07,0,0,0,0,0,0
854,7,2014-12-07,0,0,0,0,0,0
383,1,2014-12-08,18379,2319,1,0,0,0
84,1,2014-12-08,12071,1372,1,0,0,0
255,1,2014-12-08,5022,538,1,0,0,0
659,1,2014-12-08,6487,863,1,0,0,0
854,1,2014-12-08,6309,639,1,0,0,0
383,2,2014-12-09,16117,2044,1,0,0,0
84,2,2014-12-09,12625,1406,1,0,0,0
255,2,2014-12-09,5283,557,1,0,0,0
659,2,2014-12-09,6200,859,1,0,0,0
854,2,2014-12-09,6083,619,1,0,0,0
383,3,2014-12-10,13862,1850,1,0,0,0
84,3,2014-12-10,11645,1313,1,0,0,0
255,3,2014-12-10,5066,549,1,0,0,0
659,3,2014-12-10,5401,733,1,0,0,0
854,3,2014-12-10,6101,626,1,0,0,0
383,4,2014-12-11,15627,2035,1,0,0,0
84,4,2014-12-11,11258,1263,1,0,0,0
255,4,2014-12-11,5404,539,1,0,0,0
659,4,2014-12-11,5705,791,1,0,0,0
854,4,2014-12-11,5973,607,1,0,0,0
383,5,2014-12-12,16901,2125,1,0,0,0
84,5,2014-12-12,11141,1051,1,0,0,0
255,5,2014-12-12,5918,606,1,0,0,0
659,5,2014-12-12,5458,753,1,0,0,0
854,5,2014-12-12,7002,679,1,0,0,0
383,6,2014-12-13,19835,2411,1,0,0,0
84,6,2014-12-13,14550,1451,1,0,0,0
255,6,2014-12-13,6570,695,1,0,0,0
659,6,2014-12-13,5770,707,1,0,0,0
854,6,2014-12-13,8929,946,1,0,0,0
383,7,2014-12-14,0,0,0,0,0,0
84,7,2014-12-14,0,0,0,0,0,0
255,7,2014-12-14,0,0,0,0,0,0
659,7,2014-12-14,0,0,0,0,0,0
854,7,2014-12-14,0,0,0,0,0,0
383,1,2014-12-15,24827,2692,1,1,0,0
84,1,2014-12-15,23386,1911,1,1,0,0
255,1,2014-12-15,11883,916,1,1,0,0
659,1,2014-12-15,12693,1190,1,1,0,0
854,1,2014-12-15,13275,1080,1,1,0,0
383,2,2014-12-16,22329,2460,1,1,0,0
84,2,2014-12-16,21542,1958,1,1,0,0
255,2,2014-12-16,10117,847,1,1,0,0
659,2,2014-12-16,10087,1075,1,1,0,0
854,2,2014-12-16,11105,973,1,1,0,0
383,3,2014-12-17,20613,2345,1,1,0,0
84,3,2014-12-17,19802,1860,1,1,0,0
255,3,2014-12-17,9023,804,1,1,0,0
659,3,2014-12-17,9150,979,1,1,0,0
854,3,2014-12-17,10641,917,1,1,0,0
383,4,2014-12-18,22825,2706,1,1,0,0
84,4,2014-12-18,18888,1788,1,1,0,0
255,4,2014-12-18,8981,819,1,1,0,0
659,4,2014-12-18,9483,1031,1,1,0,0
854,4,2014-12-18,10271,933,1,1,0,0
383,5,2014-12-19,22041,2491,1,1,0,0
84,5,2014-12-19,17126,1615,1,1,0,0
255,5,2014-12-19,8602,785,1,1,0,0
659,5,2014-12-19,8752,966,1,1,0,0
854,5,2014-12-19,9385,882,1,1,0,0
383,6,2014-12-20,21372,2584,1,0,0,0
84,6,2014-12-20,15996,1609,1,0,0,0
255,6,2014-12-20,9010,887,1,0,0,0
659,6,2014-12-20,6995,855,1,0,0,0
854,6,2014-12-20,10229,993,1,0,0,0
383,7,2014-12-21,0,0,0,0,0,0
84,7,2014-12-21,0,0,0,0,0,0
255,7,2014-12-21,0,0,0,0,0,0
659,7,2014-12-21,0,0,0,0,0,0
854,7,2014-12-21,0,0,0,0,0,0
383,1,2014-12-22,22936,2729,1,0,0,1
84,1,2014-12-22,21875,2250,1,0,0,1
255,1,2014-12-22,11236,1070,1,0,0,1
659,1,2014-12-22,9013,953,1,0,0,1
854,1,2014-12-22,12102,1189,1,0,0,1
383,2,2014-12-23,22682,2641,1,0,0,1
84,2,2014-12-23,22725,2376,1,0,0,1
255,2,2014-12-23,10553,1062,1,0,0,1
659,2,2014-12-23,8656,962,1,0,0,1
854,2,2014-12-23,9944,1028,1,0,0,1
383,3,2014-12-24,9924,1165,1,0,0,1
84,3,2014-12-24,10662,1175,1,0,0,1
255,3,2014-12-24,5208,512,1,0,0,1
659,3,2014-12-24,3274,345,1,0,0,1
854,3,2014-12-24,3013,296,1,0,0,1
383,4,2014-12-25,0,0,0,0,c,1
84,4,2014-12-25,0,0,0,0,c,1
255,4,2014-12-25,0,0,0,0,c,1
659,4,2014-12-25,0,0,0,0,c,1
854,4,2014-12-25,0,0,0,0,c,1
383,5,2014-12-26,0,0,0,0,c,1
84,5,2014-12-26,0,0,0,0,c,1
255,5,2014-12-26,0,0,0,0,c,1
659,5,2014-12-26,0,0,0,0,c,1
854,5,2014-12-26,0,0,0,0,c,1
383,6,2014-12-27,15442,1894,1,0,0,1
84,6,2014-12-27,11179,1321,1,0,0,0
255,6,2014-12-27,5880,625,1,0,0,0
659,6,2014-12-27,2393,280,1,0,0,1
854,6,2014-12-27,8460,941,1,0,0,0
383,7,2014-12-28,0,0,0,0,0,1
84,7,2014-12-28,0,0,0,0,0,0
255,7,2014-12-28,0,0,0,0,0,0
659,7,2014-12-28,0,0,0,0,0,1
854,7,2014-12-28,0,0,0,0,0,0
383,1,2014-12-29,18432,2254,1,0,0,1
84,1,2014-12-29,14666,1528,1,0,0,1
255,1,2014-12-29,6468,681,1,0,0,1
659,1,2014-12-29,5774,605,1,0,0,1
854,1,2014-12-29,6690,658,1,0,0,1
383,2,2014-12-30,19776,2303,1,0,0,1
84,2,2014-12-30,14814,1578,1,0,0,1
255,2,2014-12-30,7915,782,1,0,0,1
659,2,2014-12-30,5578,599,1,0,0,1
854,2,2014-12-30,7262,780,1,0,0,1
383,3,2014-12-31,8786,1093,1,0,0,1
84,3,2014-12-31,7776,932,1,0,0,1
255,3,2014-12-31,3997,413,1,0,0,1
659,3,2014-12-31,2828,336,1,0,0,1
854,3,2014-12-31,2606,267,1,0,0,1
266,4,2015-01-01,0,0,0,0,a,1
102,4,2015-01-01,0,0,0,0,a,1
1046,4,2015-01-01,0,0,0,0,a,1
793,4,2015-01-01,0,0,0,0,a,1
903,4,2015-01-01,0,0,0,0,a,1
266,5,2015-01-02,3362,364,1,0,0,1
102,5,2015-01-02,6939,1062,1,0,0,1
1046,5,2015-01-02,9714,761,1,0,0,1
793,5,2015-01-02,4152,445,1,0,0,1
903,5,2015-01-02,16234,1021,1,0,0,1
266,6,2015-01-03,2722,290,1,0,0,0
102,6,2015-01-03,5396,859,1,0,0,0
1046,6,2015-01-03,8208,638,1,0,0,0
793,6,2015-01-03,4098,433,1,0,0,0
903,6,2015-01-03,13257,923,1,0,0,0
266,7,2015-01-04,0,0,0,0,0,0
102,7,2015-01-04,0,0,0,0,0,0
1046,7,2015-01-04,0,0,0,0,0,0
793,7,2015-01-04,0,0,0,0,0,0
903,7,2015-01-04,0,0,0,0,0,0
266,1,2015-01-05,5209,603,1,1,0,0
102,1,2015-01-05,11784,1468,1,1,0,1
1046,1,2015-01-05,15071,1124,1,1,0,1
793,1,2015-01-05,8073,654,1,1,0,1
903,1,2015-01-05,20672,1293,1,1,0,1
266,2,2015-01-06,4695,593,1,1,0,0
102,2,2015-01-06,8172,1225,1,1,0,1
1046,2,2015-01-06,0,0,0,1,a,0
793,2,2015-01-06,6221,539,1,1,0,1
903,2,2015-01-06,0,0,0,1,a,0
266,3,2015-01-07,3880,499,1,1,0,0
102,3,2015-01-07,7113,1027,1,1,0,0
1046,3,2015-01-07,12545,910,1,1,0,0
793,3,2015-01-07,4970,438,1,1,0,0
903,3,2015-01-07,15299,971,1,1,0,0
266,4,2015-01-08,4276,542,1,1,0,0
102,4,2015-01-08,5005,737,1,1,0,0
1046,4,2015-01-08,10110,746,1,1,0,0
793,4,2015-01-08,5203,445,1,1,0,0
903,4,2015-01-08,12974,848,1,1,0,0
266,5,2015-01-09,3960,465,1,1,0,0
102,5,2015-01-09,7803,1091,1,1,0,0
1046,5,2015-01-09,9515,696,1,1,0,0
793,5,2015-01-09,5133,459,1,1,0,0
903,5,2015-01-09,14793,944,1,1,0,0
266,6,2015-01-10,2281,253,1,0,0,0
102,6,2015-01-10,5217,834,1,0,0,0
1046,6,2015-01-10,7395,552,1,0,0,0
793,6,2015-01-10,3958,403,1,0,0,0
903,6,2015-01-10,12443,902,1,0,0,0
266,7,2015-01-11,0,0,0,0,0,0
102,7,2015-01-11,0,0,0,0,0,0
1046,7,2015-01-11,0,0,0,0,0,0
793,7,2015-01-11,0,0,0,0,0,0
903,7,2015-01-11,0,0,0,0,0,0
266,1,2015-01-12,5446,589,1,1,0,0
102,1,2015-01-12,9500,1274,1,1,0,0
1046,1,2015-01-12,12879,930,1,1,0,0
793,1,2015-01-12,8008,611,1,1,0,0
903,1,2015-01-12,15480,957,1,1,0,0
266,2,2015-01-13,5178,646,1,1,0,0
102,2,2015-01-13,7076,993,1,1,0,0
1046,2,2015-01-13,10298,750,1,1,0,0
793,2,2015-01-13,5678,467,1,1,0,0
903,2,2015-01-13,11304,786,1,1,0,0
266,3,2015-01-14,4514,555,1,1,0,0
102,3,2015-01-14,7746,1043,1,1,0,0
1046,3,2015-01-14,10342,712,1,1,0,0
793,3,2015-01-14,5159,424,1,1,0,0
903,3,2015-01-14,11264,750,1,1,0,0
266,4,2015-01-15,4392,550,1,1,0,0
102,4,2015-01-15,5725,836,1,1,0,0
1046,4,2015-01-15,9914,729,1,1,0,0
793,4,2015-01-15,4987,452,1,1,0,0
903,4,2015-01-15,11757,786,1,1,0,0
266,5,2015-01-16,4545,534,1,1,0,0
102,5,2015-01-16,8045,1166,1,1,0,0
1046,5,2015-01-16,10209,807,1,1,0,0
793,5,2015-01-16,5598,515,1,1,0,0
903,5,2015-01-16,13797,927,1,1,0,0
266,6,2015-01-17,2035,249,1,0,0,0
102,6,2015-01-17,6378,972,1,0,0,0
1046,6,2015-01-17,6808,609,1,0,0,0
793,6,2015-01-17,4514,479,1,0,0,0
903,6,2015-01-17,13649,909,1,0,0,0
266,7,2015-01-18,0,0,0,0,0,0
102,7,2015-01-18,0,0,0,0,0,0
1046,7,2015-01-18,0,0,0,0,0,0
793,7,2015-01-18,0,0,0,0,0,0
903,7,2015-01-18,0,0,0,0,0,0
266,1,2015-01-19,4886,553,1,0,0,0
102,1,2015-01-19,5131,844,1,0,0,0
1046,1,2015-01-19,6735,633,1,0,0,0
793,1,2015-01-19,3130,366,1,0,0,0
903,1,2015-01-19,10862,800,1,0,0,0
266,2,2015-01-20,3730,466,1,0,0,0
102,2,2015-01-20,5368,802,1,0,0,0
1046,2,2015-01-20,5667,490,1,0,0,0
793,2,2015-01-20,3193,347,1,0,0,0
903,2,2015-01-20,9014,689,1,0,0,0
266,3,2015-01-21,3532,499,1,0,0,0
102,3,2015-01-21,4845,807,1,0,0,0
1046,3,2015-01-21,6030,539,1,0,0,0
793,3,2015-01-21,2597,295,1,0,0,0
903,3,2015-01-21,8720,661,1,0,0,0
266,4,2015-01-22,4163,473,1,0,0,0
102,4,2015-01-22,4812,764,1,0,0,0
1046,4,2015-01-22,6485,554,1,0,0,0
793,4,2015-01-22,3145,346,1,0,0,0
903,4,2015-01-22,8825,684,1,0,0,0
266,5,2015-01-23,2881,398,1,0,0,0
102,5,2015-01-23,4660,770,1,0,0,0
1046,5,2015-01-23,7406,576,1,0,0,0
793,5,2015-01-23,3388,385,1,0,0,0
903,5,2015-01-23,11640,828,1,0,0,0
266,6,2015-01-24,2109,258,1,0,0,0
102,6,2015-01-24,3999,609,1,0,0,0
1046,6,2015-01-24,7171,583,1,0,0,0
793,6,2015-01-24,2955,330,1,0,0,0
903,6,2015-01-24,11601,864,1,0,0,0
266,7,2015-01-25,0,0,0,0,0,0
102,7,2015-01-25,0,0,0,0,0,0
1046,7,2015-01-25,0,0,0,0,0,0
793,7,2015-01-25,0,0,0,0,0,0
903,7,2015-01-25,0,0,0,0,0,0
266,1,2015-01-26,5223,623,1,1,0,0
102,1,2015-01-26,8301,1095,1,1,0,0
1046,1,2015-01-26,11264,827,1,1,0,0
793,1,2015-01-26,7520,596,1,1,0,0
903,1,2015-01-26,13805,915,1,1,0,0
266,2,2015-01-27,4353,491,1,1,0,0
102,2,2015-01-27,7823,1031,1,1,0,0
1046,2,2015-01-27,8926,707,1,1,0,0
793,2,2015-01-27,5678,485,1,1,0,0
903,2,2015-01-27,10597,704,1,1,0,0
266,3,2015-01-28,4083,550,1,1,0,0
102,3,2015-01-28,6602,893,1,1,0,0
1046,3,2015-01-28,9776,692,1,1,0,0
793,3,2015-01-28,4388,374,1,1,0,0
903,3,2015-01-28,11748,779,1,1,0,0
266,4,2015-01-29,4446,540,1,1,0,0
102,4,2015-01-29,6999,958,1,1,0,0
1046,4,2015-01-29,10744,734,1,1,0,0
793,4,2015-01-29,5775,476,1,1,0,0
903,4,2015-01-29,10712,723,1,1,0,0
266,5,2015-01-30,4186,503,1,1,0,0
102,5,2015-01-30,10741,1275,1,1,0,0
1046,5,2015-01-30,11190,806,1,1,0,0
793,5,2015-01-30,5393,485,1,1,0,0
903,5,2015-01-30,14152,954,1,1,0,0
266,6,2015-01-31,2094,243,1,0,0,0
102,6,2015-01-31,7522,1110,1,0,0,0
1046,6,2015-01-31,7081,584,1,0,0,0
793,6,2015-01-31,4634,481,1,0,0,0
903,6,2015-01-31,12113,851,1,0,0,0
266,7,2015-02-01,0,0,0,0,0,0
102,7,2015-02-01,0,0,0,0,0,0
1046,7,2015-02-01,0,0,0,0,0,0
793,7,2015-02-01,0,0,0,0,0,0
903,7,2015-02-01,0,0,0,0,0,0
266,1,2015-02-02,5940,685,1,1,0,0
102,1,2015-02-02,11126,1353,1,1,0,0
1046,1,2015-02-02,12209,878,1,1,0,1
793,1,2015-02-02,8652,710,1,1,0,0
903,1,2015-02-02,12922,806,1,1,0,0
266,2,2015-02-03,4988,603,1,1,0,0
102,2,2015-02-03,8618,1187,1,1,0,0
1046,2,2015-02-03,9098,701,1,1,0,1
793,2,2015-02-03,6359,529,1,1,0,0
903,2,2015-02-03,11529,780,1,1,0,0
266,3,2015-02-04,4003,535,1,1,0,0
102,3,2015-02-04,8224,1125,1,1,0,0
1046,3,2015-02-04,9559,701,1,1,0,1
793,3,2015-02-04,5320,458,1,1,0,0
903,3,2015-02-04,12841,810,1,1,0,0
266,4,2015-02-05,4800,592,1,1,0,0
102,4,2015-02-05,7265,1048,1,1,0,0
1046,4,2015-02-05,8288,598,1,1,0,1
793,4,2015-02-05,5389,491,1,1,0,0
903,4,2015-02-05,12821,813,1,1,0,0
266,5,2015-02-06,4603,552,1,1,0,0
102,5,2015-02-06,7558,1091,1,1,0,0
1046,5,2015-02-06,9155,711,1,1,0,1
793,5,2015-02-06,5545,483,1,1,0,0
903,5,2015-02-06,13072,896,1,1,0,0
266,6,2015-02-07,2383,301,1,0,0,0
102,6,2015-02-07,5163,883,1,0,0,0
1046,6,2015-02-07,6688,593,1,0,0,0
793,6,2015-02-07,4002,425,1,0,0,0
903,6,2015-02-07,11650,866,1,0,0,0
266,7,2015-02-08,0,0,0,0,0,0
102,7,2015-02-08,0,0,0,0,0,0
1046,7,2015-02-08,0,0,0,0,0,0
793,7,2015-02-08,0,0,0,0,0,0
903,7,2015-02-08,0,0,0,0,0,0
266,1,2015-02-09,3570,453,1,0,0,1
102,1,2015-02-09,4999,840,1,0,0,0
1046,1,2015-02-09,6751,592,1,0,0,1
793,1,2015-02-09,3282,395,1,0,0,0
903,1,2015-02-09,11374,829,1,0,0,0
266,2,2015-02-10,3743,528,1,0,0,1
102,2,2015-02-10,5278,854,1,0,0,0
1046,2,2015-02-10,5693,512,1,0,0,1
793,2,2015-02-10,3634,346,1,0,0,0
903,2,2015-02-10,10338,720,1,0,0,0
266,3,2015-02-11,3757,493,1,0,0,1
102,3,2015-02-11,5033,825,1,0,0,0
1046,3,2015-02-11,6835,609,1,0,0,1
793,3,2015-02-11,3513,377,1,0,0,0
903,3,2015-02-11,10214,753,1,0,0,0
266,4,2015-02-12,4409,571,1,0,0,1
102,4,2015-02-12,5258,841,1,0,0,0
1046,4,2015-02-12,8467,662,1,0,0,1
793,4,2015-02-12,3044,347,1,0,0,0
903,4,2015-02-12,11197,816,1,0,0,0
266,5,2015-02-13,4045,496,1,0,0,1
102,5,2015-02-13,5969,956,1,0,0,0
1046,5,2015-02-13,8458,695,1,0,0,1
793,5,2015-02-13,3890,404,1,0,0,0
903,5,2015-02-13,12274,904,1,0,0,0
266,6,2015-02-14,2454,292,1,0,0,0
102,6,2015-02-14,5896,970,1,0,0,0
1046,6,2015-02-14,7529,633,1,0,0,0
793,6,2015-02-14,4101,454,1,0,0,0
903,6,2015-02-14,12764,892,1,0,0,0
266,7,2015-02-15,0,0,0,0,0,0
102,7,2015-02-15,0,0,0,0,0,0
1046,7,2015-02-15,0,0,0,0,0,0
793,7,2015-02-15,0,0,0,0,0,0
903,7,2015-02-15,0,0,0,0,0,0
266,1,2015-02-16,5131,628,1,1,0,1
102,1,2015-02-16,9354,1174,1,1,0,0
1046,1,2015-02-16,12137,848,1,1,0,0
793,1,2015-02-16,7960,641,1,1,0,0
903,1,2015-02-16,14554,942,1,1,0,1
266,2,2015-02-17,4998,614,1,1,0,1
102,2,2015-02-17,8491,1153,1,1,0,0
1046,2,2015-02-17,10917,736,1,1,0,0
793,2,2015-02-17,6314,489,1,1,0,0
903,2,2015-02-17,9729,664,1,1,0,1
266,3,2015-02-18,3602,471,1,1,0,1
102,3,2015-02-18,7600,1059,1,1,0,0
1046,3,2015-02-18,9041,700,1,1,0,0
793,3,2015-02-18,5615,470,1,1,0,0
903,3,2015-02-18,11667,791,1,1,0,1
266,4,2015-02-19,4886,588,1,1,0,1
102,4,2015-02-19,6998,1026,1,1,0,0
1046,4,2015-02-19,9441,730,1,1,0,0
793,4,2015-02-19,5163,464,1,1,0,0
903,4,2015-02-19,12864,814,1,1,0,1
266,5,2015-02-20,4234,517,1,1,0,1
102,5,2015-02-20,7496,1020,1,1,0,0
1046,5,2015-02-20,10523,793,1,1,0,0
793,5,2015-02-20,5308,495,1,1,0,0
903,5,2015-02-20,13196,868,1,1,0,1
266,6,2015-02-21,2568,282,1,0,0,0
102,6,2015-02-21,5368,848,1,0,0,0
1046,6,2015-02-21,7207,589,1,0,0,0
793,6,2015-02-21,4395,461,1,0,0,0
903,6,2015-02-21,11340,850,1,0,0,0
266,7,2015-02-22,0,0,0,0,0,0
102,7,2015-02-22,0,0,0,0,0,0
1046,7,2015-02-22,0,0,0,0,0,0
793,7,2015-02-22,0,0,0,0,0,0
903,7,2015-02-22,0,0,0,0,0,0
266,1,2015-02-23,3862,494,1,0,0,0
102,1,2015-02-23,4297,747,1,0,0,0
1046,1,2015-02-23,6130,569,1,0,0,0
793,1,2015-02-23,3100,318,1,0,0,0
903,1,2015-02-23,9429,690,1,0,0,0
266,2,2015-02-24,3704,517,1,0,0,0
102,2,2015-02-24,4698,784,1,0,0,0
1046,2,2015-02-24,6391,547,1,0,0,0
793,2,2015-02-24,3113,330,1,0,0,0
903,2,2015-02-24,7453,566,1,0,0,0
266,3,2015-02-25,4032,542,1,0,0,0
102,3,2015-02-25,4969,785,1,0,0,0
1046,3,2015-02-25,6664,546,1,0,0,0
793,3,2015-02-25,3142,337,1,0,0,0
903,3,2015-02-25,9262,641,1,0,0,0
266,4,2015-02-26,4177,548,1,0,0,0
102,4,2015-02-26,5862,881,1,0,0,0
1046,4,2015-02-26,7645,629,1,0,0,0
793,4,2015-02-26,3187,368,1,0,0,0
903,4,2015-02-26,9273,653,1,0,0,0
266,5,2015-02-27,3942,502,1,0,0,0
102,5,2015-02-27,9179,1156,1,0,0,0
1046,5,2015-02-27,9645,766,1,0,0,0
793,5,2015-02-27,4745,422,1,0,0,0
903,5,2015-02-27,11520,806,1,0,0,0
266,6,2015-02-28,2604,279,1,0,0,0
102,6,2015-02-28,8404,1182,1,0,0,0
1046,6,2015-02-28,7904,641,1,0,0,0
793,6,2015-02-28,5158,504,1,0,0,0
903,6,2015-02-28,12862,839,1,0,0,0
266,7,2015-03-01,0,0,0,0,0,0
102,7,2015-03-01,0,0,0,0,0,0
1046,7,2015-03-01,0,0,0,0,0,0
793,7,2015-03-01,0,0,0,0,0,0
903,7,2015-03-01,0,0,0,0,0,0
266,1,2015-03-02,5631,626,1,1,0,0
102,1,2015-03-02,12222,1532,1,1,0,0
1046,1,2015-03-02,12816,920,1,1,0,0
793,1,2015-03-02,8688,689,1,1,0,0
903,1,2015-03-02,14001,844,1,1,0,0
266,2,2015-03-03,5389,619,1,1,0,0
102,2,2015-03-03,9032,1239,1,1,0,0
1046,2,2015-03-03,10317,726,1,1,0,0
793,2,2015-03-03,6404,539,1,1,0,0
903,2,2015-03-03,12991,851,1,1,0,0
266,3,2015-03-04,4276,530,1,1,0,0
102,3,2015-03-04,8797,1226,1,1,0,0
1046,3,2015-03-04,9434,700,1,1,0,0
793,3,2015-03-04,6248,504,1,1,0,0
903,3,2015-03-04,12201,788,1,1,0,0
266,4,2015-03-05,4333,532,1,1,0,0
102,4,2015-03-05,7929,1175,1,1,0,0
1046,4,2015-03-05,9988,723,1,1,0,0
793,4,2015-03-05,5362,469,1,1,0,0
903,4,2015-03-05,10482,689,1,1,0,0
266,5,2015-03-06,3906,485,1,1,0,0
102,5,2015-03-06,8382,1119,1,1,0,0
1046,5,2015-03-06,9847,765,1,1,0,0
793,5,2015-03-06,5970,533,1,1,0,0
903,5,2015-03-06,12073,835,1,1,0,0
266,6,2015-03-07,3014,347,1,0,0,0
102,6,2015-03-07,6229,988,1,0,0,0
1046,6,2015-03-07,6915,594,1,0,0,0
793,6,2015-03-07,3917,439,1,0,0,0
903,6,2015-03-07,12562,823,1,0,0,0
266,7,2015-03-08,0,0,0,0,0,0
102,7,2015-03-08,0,0,0,0,0,0
1046,7,2015-03-08,0,0,0,0,0,0
793,7,2015-03-08,0,0,0,0,0,0
903,7,2015-03-08,0,0,0,0,0,0
266,1,2015-03-09,4065,572,1,0,0,0
102,1,2015-03-09,5501,912,1,0,0,0
1046,1,2015-03-09,8341,659,1,0,0,0
793,1,2015-03-09,3641,407,1,0,0,0
903,1,2015-03-09,10294,718,1,0,0,0
266,2,2015-03-10,3771,539,1,0,0,0
102,2,2015-03-10,4804,812,1,0,0,0
1046,2,2015-03-10,6910,556,1,0,0,0
793,2,2015-03-10,3030,342,1,0,0,0
903,2,2015-03-10,8504,577,1,0,0,0
266,3,2015-03-11,3860,517,1,0,0,0
102,3,2015-03-11,5231,839,1,0,0,0
1046,3,2015-03-11,7366,603,1,0,0,0
793,3,2015-03-11,2628,308,1,0,0,0
903,3,2015-03-11,10131,681,1,0,0,0
266,4,2015-03-12,4040,505,1,0,0,0
102,4,2015-03-12,5062,852,1,0,0,0
1046,4,2015-03-12,7744,611,1,0,0,0
793,4,2015-03-12,3057,366,1,0,0,0
903,4,2015-03-12,9851,690,1,0,0,0
266,5,2015-03-13,3625,439,1,0,0,0
102,5,2015-03-13,4914,800,1,0,0,0
1046,5,2015-03-13,8787,689,1,0,0,0
793,5,2015-03-13,3945,422,1,0,0,0
903,5,2015-03-13,11330,790,1,0,0,0
266,6,2015-03-14,2226,229,1,0,0,0
102,6,2015-03-14,5262,825,1,0,0,0
1046,6,2015-03-14,7536,582,1,0,0,0
793,6,2015-03-14,3807,427,1,0,0,0
903,6,2015-03-14,12374,889,1,0,0,0
266,7,2015-03-15,0,0,0,0,0,0
102,7,2015-03-15,0,0,0,0,0,0
1046,7,2015-03-15,0,0,0,0,0,0
793,7,2015-03-15,0,0,0,0,0,0
903,7,2015-03-15,0,0,0,0,0,0
266,1,2015-03-16,5766,650,1,1,0,0
102,1,2015-03-16,11300,1395,1,1,0,0
1046,1,2015-03-16,13330,936,1,1,0,0
793,1,2015-03-16,8485,716,1,1,0,0
903,1,2015-03-16,13482,839,1,1,0,0
266,2,2015-03-17,4892,625,1,1,0,0
102,2,2015-03-17,7816,1126,1,1,0,0
1046,2,2015-03-17,10314,711,1,1,0,0
793,2,2015-03-17,5690,510,1,1,0,0
903,2,2015-03-17,12079,772,1,1,0,0
266,3,2015-03-18,4018,495,1,1,0,0
102,3,2015-03-18,7543,1059,1,1,0,0
1046,3,2015-03-18,9171,724,1,1,0,0
793,3,2015-03-18,5307,488,1,1,0,0
903,3,2015-03-18,10068,672,1,1,0,0
266,4,2015-03-19,4763,585,1,1,0,0
102,4,2015-03-19,7942,1064,1,1,0,0
1046,4,2015-03-19,8842,660,1,1,0,0
793,4,2015-03-19,5455,491,1,1,0,0
903,4,2015-03-19,11541,753,1,1,0,0
266,5,2015-03-20,5040,602,1,1,0,0
